Term,Context,Occurrences
eragin,"inio kloruroak • Zetiltrimetilamonio bromuroa (%0,5-20) • Mintzean sartu (kate hidrofobikoa) eta fosfolipidoengan eraginez mintza desegonkortu (nitrogeno kuaternarioa) • Gram (+) eta gram (-)en aurka **eragin** bakterizida, baita onddo, birus lipofilo eta protozooen aurka • Desabantailak: Klorhexidina edo iododun konposatuak baino eraginkortasun txikiagoa: eragin motela eta xaboiek antagonizatua, materia or",3016
eragin,"uaternarioa) • Gram (+) eta gram (-)en aurka eragin bakterizida, baita onddo, birus lipofilo eta protozooen aurka • Desabantailak: Klorhexidina edo iododun konposatuak baino eraginkortasun txikiagoa: **eragin** motela eta xaboiek antagonizatua, materia organikoaren presentzian inaktibatzen dira • Erabilpena: - Zauri gabeko azalean edo zauri txikietan - Espermizidak bezala (aluan emateko prestaketetan) Antis",3016
eragin,koak Bentzalkonio kloruroa Zetiltrimelilamonio bromuroa Antiseptikoak: Konposatu metalikoak Merkurioaren eratorkinak: Merbromina y Tiomerosal. • Ekintza bakteriostatiko ahula • Intoxikazio merkurikoa **eragin** lezake • Bere erabilpena ia desagertuta dago Zilar eratorkinak • Proteinen desnaturalizazioa (SH taldeekin elkartuz) • Zilar nitratoaren erabilpena: Jaio berrien begietan (oftalmia saiezteko)/ Kontze,3016
eragin,"ko eta astringente ahula): ekzema y psoriasian. Zilar sulfadiazina • Zilarra (germizida indartsua) eta sulfamida antibiotikoaren ekintzak elkarturik. • Proteinen desnaturalizazioa eta prezipitazioa • **Eragin** germizida: • Bacterio gram (+) eta gram (-), Pseudomonas barne • Candida • Erreduren eta txertaketen infekzioetan lehen aukerakoa Antiseptikoak: Erreduretan erabiltzeko Document Outline Slide 1 Slide",3016
eragin,"eta enterobakterioak) • Micobacterium leprae • Chlamydia trachomatis • Protozooak: - Plasmodium - Toxoplasma ERRESISTENTZIAK: Neisseria eta Shigella, %50 E.coli  Merkeak, “erosoak”  Erresistentziak **Eragin** desiragaitzak Farmakozinetika: Xurgapena Gehienak aho-bideko xurgapen ona Banaketa Orokorrean, banaketa ona ehun eta likido guztietan (LZR, pleurala, sinobiala,...) Hesi plazentarioa zeharkatzen dute",3016
eragin,"uan Kristaluria arriskua (m* hauspeatzea) Sulfamidak Erabilgarritasuna  Erabilera murriztua PABAren sintesia  Dihidropteroato sintetasa  Iragazkortasuna toxikotasun txikiagoko farmakoak daudelako **Eragin** desiragaitzak (%5) Sulfamidak Erresistentziak errez garatu Eragin desiragaitzak Eragin Desiragaitzak %5 • Urdail/hestekoak (goragale/gorakoak, beherakoa) arruntenak • Kristaluria (sulfadiazina, ...)",3016
eragin,"suna  Erabilera murriztua PABAren sintesia  Dihidropteroato sintetasa  Iragazkortasuna toxikotasun txikiagoko farmakoak daudelako Eragin desiragaitzak (%5) Sulfamidak Erresistentziak errez garatu **Eragin** desiragaitzak Eragin Desiragaitzak %5 • Urdail/hestekoak (goragale/gorakoak, beherakoa) arruntenak • Kristaluria (sulfadiazina, ...) • Hematologikoak: Anemia hemolitikoa (G6PD gabezian) Agranulozitos",3016
eragin,"iztua PABAren sintesia  Dihidropteroato sintetasa  Iragazkortasuna toxikotasun txikiagoko farmakoak daudelako Eragin desiragaitzak (%5) Sulfamidak Erresistentziak errez garatu Eragin desiragaitzak **Eragin** Desiragaitzak %5 • Urdail/hestekoak (goragale/gorakoak, beherakoa) arruntenak • Kristaluria (sulfadiazina, ...) • Hematologikoak: Anemia hemolitikoa (G6PD gabezian) Agranulozitosia Tronbozitopenia Le",3016
eragin,"toprim 7 1800 350000 Pirimetamina 2500 0,5 1800 Metotrexatoa 0,1 0,7 0,2 Ekintza antimikrobianoa: Espektro zabala Bakteriostatikoa Gram (-) Gram (+) Protozooak *Anaerobio gehienak erresistenteak dira **Eragin** sinergikoa  dosi txikiagoak  Eragin desiragaitzak  Erresistentziak KOTRIMOXAZOL (TRIMETOPRIMA + SULFAMETOXAZOL, 1:5, odolean 1:20) Trimetoprima S T Farmakozinetika: Xurgapena Aho-bideko xurgapen o",3016
eragin,"0,5 1800 Metotrexatoa 0,1 0,7 0,2 Ekintza antimikrobianoa: Espektro zabala Bakteriostatikoa Gram (-) Gram (+) Protozooak *Anaerobio gehienak erresistenteak dira Eragin sinergikoa  dosi txikiagoak  **Eragin** desiragaitzak  Erresistentziak KOTRIMOXAZOL (TRIMETOPRIMA + SULFAMETOXAZOL, 1:5, odolean 1:20) Trimetoprima S T Farmakozinetika: Xurgapena Aho-bideko xurgapen ona Banaketa Banaketa zabala ehunetan z",3016
eragin,"prima GUTXITAN Urdail/hesteko ondoezak Hipersentsibilitate-erreakzioak Hematopoiesia: anemia megaloblastikoa,.. (dosi handiekin eta tratamendu luzeetan) *Hobe ez ematea haurdunaldian eta jaioberriei **ERAGIN** DESIRAGAITZ KONBINATUAK Batez ere: urdail/hestekoak eta hipersentsibilitatea (azala eta mukosetan) Arazo gehiago HIESa duten gaixoetan (P. carinii) Trimetoprima Eragin desiragaitzak: KOTRIMOXAZOL Oro",3016
eragin,a haurdunaldian eta jaioberriei ERAGIN DESIRAGAITZ KONBINATUAK Batez ere: urdail/hestekoak eta hipersentsibilitatea (azala eta mukosetan) Arazo gehiago HIESa duten gaixoetan (P. carinii) Trimetoprima **Eragin** desiragaitzak: KOTRIMOXAZOL Orokorrean toxizitate baxukoa Trimetoprima Erabilgarritasuna: KOTRIMOXAZOL  Gernu-hodien infekzio ez-konplikatuak: Gram (-)  Gernu- hodien infekzio ez-konplikatuak: Gram,3016
eragin,"ioak • Farmakoa kanporatzeko ponpa aktiboak *Arazoa Batez ere fluorkinolona berriekin Neurrigabeko erabilera  erresistentziak   : bereziki Gram (-)etan 1. Belaunaldikoak Fluorkinolonak Kinolonak: **eragin** desiragaitzak GUTXITAN eta ARINAK Urdail/hesteko ondoezak Hipersentsibilitate erreakzioak (dermatologikoak gehienetan) Asaldura hematologikoak: leukopenia, eosinofilia, tronbozitopenia, anemia hemoli",3016
eragin,β-laktamikoak I Penizilinak. β -laktamasen inhibitzaileak Antibiotiko β-laktamikoak Gehien erabiltzen diren antibiotikoak farmako beta-laktamikoak dira hurrengo arrazoiengatik: a) Bakterioen kontrako **eragin** oso potentea (bakterizidak gehienetan) b) Oso espektro zabala c) Badaude farmako hauen inaktibazioa sahiesten duten konposatuak (erresistentziaren arduradunak diren entzimen inhibitzaileak) d) Ezauga,3016
eragin,"auen inaktibazioa sahiesten duten konposatuak (erresistentziaren arduradunak diren entzimen inhibitzaileak) d) Ezaugarri farmakozinetiko egokiak (aho-bidetik xurgapen ona, gorputz banaketa zabala) e) **Eragin** desiragaitz gutxi G-PENIZILINA (Bentzilpenizilina) Antibiotiko β-laktamikoak Alexander Fleming (1928) - Staphylococus aureus kultibo batean bakterioen hazkuntza Pennicilium generoko onddo baten ingur",3016
eragin,"ia mekanismo garrantzitsuena!! * β-Laktamasen inhibitzaileak β-laktamasen inhibitzaileak Azido klabulanikoa, sulbaktama, tazobaktama • Antibiotiko -laktamikoen antzeko egitura dute • Ez dute berezko **eragin** antimikrobianorik • Beste -laktamikoekin batera emanda, eraginkorrak dira -laktamasen bidezko erresistentzien aurka • Merkaturatutako elkarteak: Amoxizilina + Azido klabulanikoa Tikarzilina + Azido",3016
eragin,"(1-72 ordu) Berantiarrak ( > 72 ordu) Larritasunaren arabera: (-) Arinak (azkura, sukarra,...) (+) Shock anafilaktiko akutua (%0,2) - kolapso zirkulatorioa - edema eta espasmo bronkialak Penizilinak: **eragin** desiragaitzak Antigorputza Antibiotiko beta-laktamikoak Giza proteina (ez-antigenikoa) Giza proteina eraldatua (antigenikoa) • Urdail/hesteko asaldurak Beherakoak (espektro zabalekoak)Bakterio erresi",3016
eragin,"mer sindromea Penizilina-bentzatina sifilis tratatzeko erabiltzeanErreakzio akutua (sukarra, mialgiak, zefalea, ondoeza) • Ampizilinaren rash makulo-papularra Mononukleosian gaixoen %50a Penizilinak: **eragin** desiragaitzak • Entzefalopatiak G penizilina Ez eman penizilina bide intratekal bidez Konbultsio mioklonikoak, logurea eta koma • Asaldura hematologikoak Anemia, neutropenia eta trombozitopenia Plake",3016
eragin,enia eta trombozitopenia Plaketen funtzio eskasa Karbenizilina eta tikarziklinak sarriago • Hipopotasemia Batez ere sodio asko duten sendagaiekin = gatzak (karbenizilina eta tikarzilina) Penizilinak: **eragin** desiragaitzak Anti-pseudomonekin Document Outline Slide 1 Slide 2 Slide 3 Slide 4 Slide 5 Slide 6 Slide 7 Slide 8 Slide 9 Slide 10 Slide 11 Slide 12 Slide 13 Slide 14 Slide 15 Slide 16 Slide 17 Slide,3016
eragin,"-laktamikoak II Zefalosporinak. Karbapenemak. Monobaktamak. +FOSFOMIZINA, FOSMIDOMIZINA Cephalosporium acremonium, (1948)… ondoren 4 belaunaldi Nukleo zefalosporinikoa Ezaugarri Farmakozinetikoak eta **Eragin** desiragaitzak Espektro antibakterianoa Eraztun -laktamikoa Ekintza mekanismoa: Mureinaren sintesia inhibitzen dute Bakterizidak Erresistentziak: orokorrean penizilinek baino hobeto jasatzen dute  -",3016
eragin,"nezintasuna (zefamandol)• Odoljario arazoak (plaketen gatzapen arazoak) (zefamandol)• Beherakoak (aho-bidetik)• Nefrotoxikotasuna (tubuluen nekrosia) (aminoglukosidoekin elkartzean!!) Zefalosporinak: **Eragin** desiragaitzak A. Karbapenemikoak IMIPENEM , ERTAPENEM, MEROPENEM, DORIPENEM IMIPENEM+ zilastatina * imipenem inaktibatzen duen dihidropeptidasa I giza entzimaren inhibitzailea) • Espektrorik zabalen",3016
eragin,"en inhibitzailea) • Espektrorik zabalena (Gram +/-, anaerobio/aerobioak) – SARM, ERV eta Legionella ez dira sentikorrak  β-laktasamekiko OSO erresistenteak  Bena bidezko administrazioa (flebitis) • **Eragin** desiragaitz gutxi: hipersentikortasun gurutzatua, goragale/gorakoak (b.b. azkarra), neurotoxikotasuna ([ ] altuak, imipenem eta meropenemek konbultsioak) • Erabilgarritasunainfekzio multirresistentee",3016
eragin,"trometamol) → sodio eta kaltzio gatzak b.b eta aho bidez xurgapen gutxi (%30-40) • Kontzentrazioaren menpeko aktibitate antimikrobianoa • Gernu bidez kanporatzen da metabolizatu gabe, forma aktiboan **Eragin** desiragaitzak: • Oso gutxitan: gaixoen %1-10ak goragalea, beherakoa edo buruko mina Erabilgarritasuna: gernu infekzioetan ORAIN ARTE IKUSITAKO ANTIBIOTIKOEN BERRIKUSTEA Sulfamidak eta Trimetroprim -",3016
eragin,"eragindako infezioetan (ezohizkoak eta larriak) Enterobakterioak Pseudomonas aeruginosa Toxikotasunak erabilera murrizten du pKa =7,5-8 (polarrak) → aho bidez, degradazioa → beraz aho-bidez, bakarrik **eragin** lokala lortzeko; bestela bide parenterala Estreptomizina: - 1943an S.A. Waksman-ek aurkitua, Streptomyces griseus bakteriotik- Aurkikuntza horrek Medikuntzako Nobel Saria eman zion zientzialari estat",3016
eragin,"a mekanismoa * Zenbait Gram (+) Ab: S. Aureus (Metizilinari sentikorra) 30s ERRIBOSOMAREN FUNTZIO EGOKIA OZTOPATU (16S ARN)  Proteina okerrak - Erribosomaren konformazioa aldatu: Irakurketan akatsak **eragin** (AA okerrak)- Proteina okerrak ekoiztu, errezago degradatu  Proteinen sintesia inhibitu - Irakurketaren hasiera ostopatuz BAKTERIZIDAK!!!  Beste mekanismorik?- hormaren iragazkortasuna (Katioiak iz",3016
eragin,ezago degradatu  Proteinen sintesia inhibitu - Irakurketaren hasiera ostopatuz BAKTERIZIDAK!!!  Beste mekanismorik?- hormaren iragazkortasuna (Katioiak izateagatik): zelula barneko osagaien irtetea **eragin** - metabolismo eta arnasketa zelularrean aldaketak Aminoglukosidoak: Ekintza mekanismoa Proteinen sintesiaren inhibizioa Proteinen sintesia inhibitzea Polipeptidoa Erribosoma bakterianoa Erribosomaren,3016
eragin,…) 3.- Blokeo neuromuskularra (ez oso ohikoa baina larria) MEKANISMO BIKOITZA: *  Azetilkolinaren askapena (kaltzioarekin lehiaketa) * Hartzaile kolinergiko postsinaptikoen blokeoa Aminoglukosidoak: **Eragin** kaltegarriak Ekintza antimikrobianoa • Ekintza bakterizida azkarra eta kontzentrazioaren menpekoa • Antibiotikoaren Onderengo Efektu luzea  egunean dosi bakarrean ere eragkinkorrak • Oso eraginkorra,3016
eragin,"a+2 kelatoak – Hortzetako koloreztatze itzulezina (horia-marroia) – Hortzetako hipoplasia – Osteogenesiaren asaldurak *(Kontraindikazioa: haurdunaldian, edoskitzean eta umeak < 8 urte) Tetraziklinak: **Eragin** desiragaitzak * Tetraziklinak: hortzetako koloreztatze itzulezina II. mailakoa I. mailakoa Tetraziklinak: Eragin desiragaitzak  Nefrotoxikotasuna Dosi altuetan eta tratamendu luzeetan  Fankoni-ren",3016
eragin,"urak *(Kontraindikazioa: haurdunaldian, edoskitzean eta umeak < 8 urte) Tetraziklinak: Eragin desiragaitzak * Tetraziklinak: hortzetako koloreztatze itzulezina II. mailakoa I. mailakoa Tetraziklinak: **Eragin** desiragaitzak  Nefrotoxikotasuna Dosi altuetan eta tratamendu luzeetan  Fankoni-ren sindromea – Epez kanpoko tetraziklinekin (farmakoen degenerazioak produktu toxikoak eratu)  AKATS TUBULARRA (pol",3016
eragin,"anpoko tetraziklinekin (farmakoen degenerazioak produktu toxikoak eratu)  AKATS TUBULARRA (poliuria, polidipsia, hiperkaltziuria, hipopotasemia…)  Fotosentikortasuna Gehienetan arina Tetraziklinak: **Eragin** desiragaitzak Tetraziklinak: Elkarrekintzak  Aho-bideko antikoagulatzaileak (azenokumarola, warfarina): Tetraziklinek antikoagulatzaileen metabolismoa inhibitzen dute → kontzentrazio plasmatikoak ha",3016
eragin,"ano zein mikotikoak)  “Ume grisaren” sindromea (glukuroniltransferasa gabezia) % 40ko hilkortasuna Sintomak: - gorako/beherakoak - hipotermia - hipotentsioa - ahulezia - zianosia,….. Kloranfenikola: **Eragin** desiragaitzak Elkarrekintza ugari: Aho-bidezko antikoagulatzailen eragina handitzen du (P-450 zitokromoa inhibituz) Digoxina eta antiepileptikoen toxikotasuna handitzen du (P-450 zitokromoa inhibituz",3016
eragin,"aien zerrendan Farmako antimalariko edo antipaludikoak: KLOROKINA + Parasitoak hemoglonina erabiltzen du ezinbesteko aa-k lortzeko. Prozesuan hemo taldeak askatzen dira, toxikoak direnak + Parasitoak **eragin** toxikoak ekiditen ditu hemo taldeen polimerizazioaren bidez (hemozoina) + Klorokinak ferriprotoporfirina IX polimerizazioa galerazten du + Plasmodio barruan ferriprotoporfirina IX.aren metaketak mint",3016
eragin,o taldeen polimerizazioaren bidez (hemozoina) + Klorokinak ferriprotoporfirina IX polimerizazioa galerazten du + Plasmodio barruan ferriprotoporfirina IX.aren metaketak mintz lisosomikoa suntsitu eta **eragin** toxikoak → erradikal askeak sortuaz Hemina (toxikoa) Plasmodioaren elikatze-bakuola Erretinaren pigmentazioa * segurua haurdunaldian “Mugak” - Ez da eraginkorra eritrozitoetatik kanpo dauden plasmodi,3016
eragin,"Farmako antimalariko edo antipaludikoak: KLOROKINA Urdail-hestekoak, zefaleak, erupzioak Kinaren (Cinchona spp.) azaletik ateratako alkaloidea (1820) • Kinidina-ren isomero optikoa (antiarritmikoa) (**eragin** farmakologiko berak) • Eskizontozida eritrozitarioa (+ Gametozida P. vivax, P. malariae) •Indize terapeutiko estua • Ekintza mekanismoa: ≈ Klorokina (ferroprotoporfirina IX metaketa) Gainera DNA kate",3016
eragin,"itzulpena inhibitu •Erabilgarritasuna: - P. falciparum erresistenteak (+ PIRIMETAMINA/SULFADIAZINA) - Kasu larrietan bide parenteraletik erabiltzen da Farmako antimalariko edo antipaludikoak: KININA **Eragin** desiragaitzak: - Zinkonismoa, kininismoa: Zefalea, akufenoak, entzumena↓, ikusmen lausotua- Hipogluzemia: intsulinaren jariaketa↑- Aho-bidetik: mingotsa, urdaileko narritadura, goragaleak, gorakadak-",3016
eragin,"riko edo antipaludikoak: KININA KINOLINAREN ERATORRIA Eskizontozida eritrozitarioa Ekintza mekanismoa: ≈ Klorokina Erabilgarritasuna: - P. falciparum multi-erresistenteak - Profilaxi eta tratamenduan **Eragin** desiragaitzak: Goragalea, kondukzio kardiakoan asaldurak eta eragin neuropsikiatrikoak (ametsgaiztoak, loezina, antsietatea, depresioa, psikosia) Farmako antimalariko edo antipaludikoak: MEFLOKINA Tx",3016
eragin,"eritrozitarioa Ekintza mekanismoa: ≈ Klorokina Erabilgarritasuna: - P. falciparum multi-erresistenteak - Profilaxi eta tratamenduan Eragin desiragaitzak: Goragalea, kondukzio kardiakoan asaldurak eta **eragin** neuropsikiatrikoak (ametsgaiztoak, loezina, antsietatea, depresioa, psikosia) Farmako antimalariko edo antipaludikoak: MEFLOKINA Txinatarrek aintzinatik erabilia (quinghao) eta Artemisia annua-tik lo",3016
eragin,"e antipaludiko batekin elkarturik ematea gomendatzen du lehen aukerako antipaludiko gisa (P. falciparum) Dihidroartemisinina-piperazina Aho bidez, uzki bidez edo bide parenteraletikEragin azkarra eta **eragin** desiragaitz gutxiEragin desiragaitzak:Arraroak, baina agertzen direnean entzumen asaldurak eta eragin neurotoxikoak Farmako antimalariko edo antipaludikoak: ARTEMISININA KINOLINA ERATORRIAK Eskizonto",3016
eragin,"m) Dihidroartemisinina-piperazina Aho bidez, uzki bidez edo bide parenteraletikEragin azkarra eta eragin desiragaitz gutxiEragin desiragaitzak:Arraroak, baina agertzen direnean entzumen asaldurak eta **eragin** neurotoxikoak Farmako antimalariko edo antipaludikoak: ARTEMISININA KINOLINA ERATORRIAK Eskizontozida kanpoeritrozitarioa: Hipnozoito hepatikoak (P.vivax/ovale) Ekintza mekanismoa: (?) Ubikinonarekik",3016
eragin,lkarrekintza (arnas katean) → asaldura metabolitoakPrimakinaren metabolitoek kalte oxidatiboak plasmodioen mitokondrian Farmakozinetika: - Aho-bideko xurgapen ona - Banaketa ona - Metabolismo azkarra **Eragin** desiragaitz gutxi: Anemia hemolitikoa G6PD-gabezian → Primakinak eragindako estres oxidatibotik babesteko beharrezkoa Erabilgarritasun terapeutikoa: P.vivax eta P.ovale → Erabateko sendaketa → Profil,3016
eragin,"o bidezko xurgapen ona t 1/2= 7-8 ordu Banaketa zabala (baita LZR) Gibel-metabolismoa Kanporatzea gernu bidez (%70 iraizketa glomerularra) Farmako antiamebiasikoak 1. Heste eta ehunetan: METRONIDAZOL **Eragin** desiragaitzak: Orokorrean maiztasuna txikikoak eta agertzekotan ez dira larriak Batzuetan asaldura neurologikoak (ataxiak, koordinazio-eza, konbultsioak…) Elkarrekintzak: Alkohola: Toxikotasunaren su",3016
eragin,eta ehunetan: METRONIDAZOL Diloxanida Paromomizina Erabilgarritasuna: - Hesteetako amebiasi kronikoan - Eramale egoeratan Antibiotiko aminoglukosidoa → Proteinen sintesia inhibitu Xurgapen eskasa: - **Eragin** desiragaitz gutxi - Ultzera dagoenean → nefro/ototoxikotasuna (toxikotasun sistemikoa) Farmako antiamebiasikoak 2. Heste-argian: DILOXANIDA/PAROMOMIZINA Emetina/Deshidroemetina Metronidazolaren ordez,3016
eragin,"MOMIZINA Emetina/Deshidroemetina Metronidazolaren ordezko gisa Ekintza-mekanismoa: Proteinen sintesia ↓zel. eukariotoetan RNAt-en translokazioa inhibitu (60S)→ kate polipeptidikoen luzapena eragotziz **Eragin** desiragaitz ugariak: Kardiobaskularrak (larrienak): Takikardia (EKG asaldurak), hipotentsioa, Bihotz-zabalkuntza → bihotz-gutxiegitasuna → heriotza Goragalea eta gorakoa Erabilgarritasuna: GIBELEKO A",3016
eragin,"rea: Phlebotomus “hondar-eulia” Leishmaniasia - Espeziearen eta kutsatutako organuen araberako sintoma klinikoak: 1. Erraietakoa (“visceral”) edo kala-azar: L. donovani Gibela, area eta hezur-muinari **eragin** 1. Mukokutaneoa: L. braziliensis 2. Kutaneoa: L. tropica, L. braziliensis, L. mexicana - Gaixotasuna tropikala edo subtropikala da - Kutsatzea: “Hondar-eulia”-ren ziztadaren bidez (Phlebotomus) Leish",3016
eragin,"moa:Agonista nikotinikoa (nAChR) → Blokeo neuromuskularra etengabeko despolarizazioak eraginda → Harren paralisi espastikoa *Baita kolinesterasen inhibizioa Farmakozinetika:Aho-bideko xurgapen eskasa **Eragin** desiragaitzak:Liseri-aparatuaren asaldurak, anorexia, zorabioak, goragaleak, erupzioak… Erabilgarritasun terapeutikoa: • Askariasia • Enterobiasia • Untzinariasia (Dosi bera 3 egunetan zehar) Dosi ba",3016
eragin,"a (11 mg/kg) I. Nematodoek eragindako infekzioak: PIPERAZINA Ekintza-mekanismoa:GABA hartzaileen agonista→ Harren paralisi biguna (peristaltismoaz kanporatuak) Farmakozinetika:Aho-bideko xurgapen ona **Eragin** desiragaitzak:Urdail-hestekoak, erreakzio alergikoak Epilepsian debekatuta (krisiak areagotu ahal ditu) Erabilgarritasun terapeutikoa: • Askariasia (dosia: 75mg/kg/egun, 2 egun) • Enterobiasia (dosia",3016
eragin,"DOAK Ez da ondo ezagutzen → tubulina β-ri lotzen zaio I. Nematodoek eragindako infekzioak: Benzimidazolak MEBENDAZOL Farmakozinetika: Heste hodian ia ez da xurgatzen Behazun bidezko kanporatzea (%80) **Eragin** desiragaitzak (gutxi eta arinak): Heste hodian asaldurak, azkurea, azal gorritasuna, sukarra Dosi altuak (trikinosian): Neutropenia atzeragarria, alopezia, erreakzio alergikoak Teratogenoa animalieta",3016
eragin,"doak + zestodoak) Farmakozinetika:Zerbait xurgatzen da (aktibitate antihelmintikoa batez ere urdail-hesteetan) konzentrazio plasmatikoak 15-50 aldiz > mebendazol: eraginkorra kiste hidatidikoen aurka **Eragin** desiragaitzak (oso gutxi):Urdail-hesteko asaldurak Tratamendu luzeetan: Hepatopatia, leukopenia, alopezia Teratogenoa animalietan (ez da haurdunaldian gomendatzen) ALBENDAZOL I. Nematodoek eragindako",3016
eragin,", anorexia, goragaleak… Filarien apurketaren ondorioz askatzen diren produktuen ondorioz (O.volvulus, Loa loa): Erreakzio alergikoakErabilgarritasin terapeutikoa: • FILARIASIA (Mikrofilarien heriotza **eragin**:Wuchereria bancrofti eta W.malayi, Loa loa, Dipetalonema perstans eta Onchocerca volvulus) I. Nematodoek eragindako infekzioak: IBERMEKTINA Laktona makroziklikoa (Streptomyces avermitilis-ek sortatut",3016
eragin,"enduKaltzioaren iragazkortasuna mintzean zehar areagotuUzkurketa muskularra areagotu → paralisi espatikoa Farmakozinetika:Aho-bideko xurgapen ona (%80), 1.iragate prozesua (gibelean)Gernu-kanporaketa **Eragin** desiragaitzak: Urdail-hestekoak, zefalea, zorabioak, nekea, beherakoa, urtikaria… Eraginkortasun terapeutikoa: • Zestodo eta trematoen aurka  Bereziki erabilgarria esquistosomiasian (morbilitate eta",3016
eragin,"LOSAMIDA Ekintza mekanismoa:ADP-aren fosforilazio anaerobikoaren inhibizioa zestodoen mitokondrioetan (ez ATP, ez energiarik) Farmakozinetika:Ez da aho-bidez xurgatzenGorotzekin batera kanporatzen da **Eragin** desiragaitzak (oso gutxitan): Oso arraroa: Urdail-hesteko asaldurak Erabilgarritasun terapeutikoa: • Heste-zestodoek eragindako infekzioak * Taenia solium: + laxantea (ziztizerkosia saihesteko) Zisti",3016
eragin,"IRETRINAK Produktu naturalak Chrysanthemum spp. loreetatik Gehien erabiltzen dena: PERMETRINA (eratorri sintetikoa)Ekintza mekanismoa:Oso neurotoxikoa intsektu batzuentzat Sodio erretenen zabalkuntza **eragin** denbora luzezFarmakozinetikoa:Metabolismo azkarra insektuan (hidrolisia/hidroxilazioa)→ + Inhibitzaile entzimatikoa (piperonilbutoxidoa, bukarpolatoa) Kontaktu bidez eragin (kanpoko-erabilera: txanpu",3016
eragin,"odio erretenen zabalkuntza eragin denbora luzezFarmakozinetikoa:Metabolismo azkarra insektuan (hidrolisia/hidroxilazioa)→ + Inhibitzaile entzimatikoa (piperonilbutoxidoa, bukarpolatoa) Kontaktu bidez **eragin** (kanpoko-erabilera: txanpuak, lozioak, aerosolak) Eragin desiragaitzak (toxikotasun eskasa):Begi eta mukosen narritadura HipersentikortasunaErabilgarritasun terapeutikoa: • Pedikulosia (%1-1.5) • Haz",3016
eragin,"etikoa:Metabolismo azkarra insektuan (hidrolisia/hidroxilazioa)→ + Inhibitzaile entzimatikoa (piperonilbutoxidoa, bukarpolatoa) Kontaktu bidez eragin (kanpoko-erabilera: txanpuak, lozioak, aerosolak) **Eragin** desiragaitzak (toxikotasun eskasa):Begi eta mukosen narritadura HipersentikortasunaErabilgarritasun terapeutikoa: • Pedikulosia (%1-1.5) • Hazteria (permetrina %5) Kanpo-parasitoek eragindako infesta",3016
eragin,zalekoa eta pubisekoa) Ekintza mekanismoa:Oso liposolugarria: bizkarroiengan sartzen da eta nerbio sistema paralizatzen duFarmakozinetika:Xurgapen ona bide guztietatik (azaletik eta mukosetatik barne)**Eragin** desiragaitzak (toxikotasun eskasa):Begi eta mukosen narritadura Dermatitisa Krisi neurologiko larriak → konbultsioak eta depresioaErabilgarritasun terapeutikoa: • Pedikulosia (xanpu edo lozioa %1) •,3016
eragin,"gorputz osorako) 1950/06/01 onartua 2009/07/02 atzera bota YACUTÍN Kanpo-parasitoek eragindako infestazioak: MALATION Ekintza mekanismoa:Azetilkolinesterasa inhibitzen du→ Paralisi despolarizatzailea **Eragin** desiragaitzak:Dosi altuekin: Ostalariaren azetilkolinesterasaren inhibizioa (eragin atropinikoa) Erabilgarritasun terapeutikoa: • Pedikulosia (lozioa %0,5) Pedikulosiaren tratamendua: INFAC 2011 Docu",3016
eragin,"eragindako infestazioak: MALATION Ekintza mekanismoa:Azetilkolinesterasa inhibitzen du→ Paralisi despolarizatzailea Eragin desiragaitzak:Dosi altuekin: Ostalariaren azetilkolinesterasaren inhibizioa (**eragin** atropinikoa) Erabilgarritasun terapeutikoa: • Pedikulosia (lozioa %0,5) Pedikulosiaren tratamendua: INFAC 2011 Document Outline Slide 1 Slide 2 Slide 3 Slide 4 Slide 5 Slide 6 Slide 7 Slide 8 Slide 9",3016
eragin,(Kp altuagoak) 1. Az. nukleikoen inhibitzaileak “Antiherpetikoak”: 1. Aziklobir/balaziklobir Erabilgarritasuna:Herpes sinplea - Keratitisa (kornea geruzaren hantura) Topikoa - Mukokutaneoa (topikoak **eragin** gitxi) - Genitala (topikoak eragin gitxi/aho-bidea/b.b.) - Entzefalitisa (b.b.) Herpes Zoster: azikobirraren erabilpen handienetakoa (aho-bidea/b.b.) Barizela: immunodeprimituetan eta immunokonpetent,3016
eragin,"nhibitzaileak “Antiherpetikoak”: 1. Aziklobir/balaziklobir Erabilgarritasuna:Herpes sinplea - Keratitisa (kornea geruzaren hantura) Topikoa - Mukokutaneoa (topikoak eragin gitxi) - Genitala (topikoak **eragin** gitxi/aho-bidea/b.b.) - Entzefalitisa (b.b.) Herpes Zoster: azikobirraren erabilpen handienetakoa (aho-bidea/b.b.) Barizela: immunodeprimituetan eta immunokonpetente helduetanEraginkorra izateko, gai",3016
eragin,"sa (b.b.) Herpes Zoster: azikobirraren erabilpen handienetakoa (aho-bidea/b.b.) Barizela: immunodeprimituetan eta immunokonpetente helduetanEraginkorra izateko, gaixotasunaren hasieran eman behar da. **Eragin** kaltegarriak:-Orokorrean jasankortasun ona Topikoa ------------------------------- narritadura lokala, azkura Aho-bidez --------------------------- goragaleak/gorakadak, beherakoa,... b.b. ----------",3016
