term,pair_translation,response_0shot,response_0shotplus,response_1shot,response_fewshot
número de espiras,"('number of coils', 'turn number')","1. ...ternary in the form of magnetic poles. 1) In a coil, without the presence of magnetic materials, the value of H depends on the moving free charges, which in this specific case is the product of the **number of turns** times the current flowing through it, as expressed in the following equation: Where: 2) Magnetized materials also have another source of H in the fictitious poles created by the M field and...

2. ...causes the secondary voltage to be somewhat lower than in an ideal transformer. Magnetic saturation limits the minimum operating frequency or, in other words, given a frequency and a **number of turns**, it limits the maximum possible primary voltage. If these limits are exceeded and the core saturates, large currents appear in the primary with little or no effect on the secondary voltage...
","1. ...terns in the form of magnetic poles. 1) In a coil, without the presence of magnetic materials, the value of H depends on the moving free charges, which in this specific case is the product of the **number of turns** by the current flowing through it, as expressed in the following equation: Where: 2) Magnetized materials also have another source of H in the fictitious poles created by the field M and...

2. ...causes the secondary voltage to be somewhat lower than in an ideal transformer. Magnetic saturation limits the minimum operating frequency or, in other words, given a frequency and a **number of turns**, it limits the maximum possible primary voltage. If these limits are exceeded and the core saturates, large currents appear in the primary with little or no effect on the secondary voltage...
","1. ...ternary in the form of magnetic poles. 1) In a coil, without the presence of magnetic materials, the value of H depends on the moving free charges, which in this specific case is the product of the **number of turns** by the current flowing through it, as expressed in the following equation: Where: 2) Magnetized materials also have another source of H in the fictitious poles created by the field M and...

2. ...causes the voltage in the secondary to be somewhat lower than in an ideal transformer. Magnetic saturation limits the minimum operating frequency or, in other words, given a frequency and a **turn number**, it limits the maximum possible voltage of the primary. If these limits are exceeded and the core saturates, large currents appear in the primary with little or no effect on the secondary voltage...
","Given the examples, here are the translations, paying attention to the context of electromagnetism/physics vs. electrical technology:

1. ""...external in the form of magnetic poles. 1) In a coil, without the presence of magnetic materials, the value of H depends on the moving free charges, which in this specific case is the product of the **number of turns** by the current flowing through it, as expressed in the following equation: Where: 2) Magnetized materials also have another source of H in the fictitious poles created by the field M and..."" (This context seems to be physics-oriented, so ""turns"" is appropriate.)


2. ""...causes the secondary voltage to be somewhat lower than in an ideal transformer. Magnetic saturation limits the minimum operating frequency or, in other words, given a frequency and a **turn number**, limits the maximum possible primary voltage. If these limits are exceeded and the core saturates, large currents appear in the primary with little or no effect on the secondary voltage..."" (This is clearly in the realm of electrical technology, making ""turn number"" the better choice.) 
"
número de espiras,"('number of coils', 'turn number')","1. ...well, it is determined by: formula_47 where formula_48 is the absolute permeability of the core (the product of the permeability of air and the relative permeability of the material), formula_42 is the **number of turns**, formula_50 is the cross-sectional area of the winding (in square meters), and formula_43 is the length of the coil (in meters).  The calculation of formula_43 is quite complicated unless the...

2. ...spool without a core or with a small ferrite cylinder that is inserted more or less into the spool, to adjust its inductance. The coils are generally made of copper wound around the core. Depending on the **number of turns** around a leg, it will induce a higher voltage.  One then plays with the number of turns in the primary versus the secondary. In a three-phase transformer, the number of turns...
","1. ...well, it is determined by: formula_47 where formula_48 is the absolute permeability of the core (the product between the permeability of air and the relative permeability of the material), formula_42 is the **number of coils**, formula_50 is the cross-sectional area of the winding (in square meters) and formula_43 is the length of the coil (in meters).  Calculating formula_43 is quite complicated unless the...

2. ...spool without a core or with a small ferrite cylinder that is inserted more or less into the spool to adjust its inductance. The coils are generally made of copper wound around the core. Depending on the **number of turns** around one leg, it will induce a higher voltage.  One then plays with the number of turns in the primary versus the secondary. In a three-phase transformer, the number of turns...
","1. ...well, is determined by: formula_47 where formula_48 is the absolute permeability of the core (the product of the permeability of air and the relative permeability of the material), formula_42 is the **number of turns**, formula_50 is the cross-sectional area of the winding (in square meters), and formula_43 is the length of the coil (in meters).  The calculation of formula_43 is quite complicated unless the...

2. ...coil without a core or with a small ferrite cylinder that is inserted more or less into the coil, to adjust its inductance. The coils are generally made of copper wound around the core.  Depending on the **number of turns** around a leg, a higher voltage will be induced. One then plays with the number of turns in the primary versus the secondary. In a three-phase transformer, the number of turns of...
","1. ...well, is determined by: formula_47 where formula_48 is the absolute permeability of the core (the product of the permeability of air and the relative permeability of the material), formula_42 is the **number of turns**, formula_50 is the cross-sectional area of the winding (in square meters), and formula_43 is the length of the coil (in meters). Calculating formula_43 is quite complicated unless the...

2. ...a coreless bobbin or with a small ferrite cylinder that is inserted more or less into the bobbin to adjust its inductance. The coils are generally made of copper wound around the core. Depending on the **number of turns** around a leg, a higher voltage will be induced.  One then plays with the number of turns in the primary versus the secondary. In a three-phase transformer, the number of turns of...
"
torsión,"('torsion', 'torque')","1. ...therefore, based on the discoveries made by other researchers previously, Ohm created and modified already manufactured devices to carry out his experiments. Coulomb's **torsion balance** is one of these devices; it was described by Ohm in his article ""Vorläufige Anzeige des Gesetzes, nach welchem Metalle die Contactelectricität leiten"" (Preliminary Announcement of the Law, according to which Metals Conduct Contact Electricity), published in 1825 in the Annals of...

2. ...s, the motor rotates in one direction at high speed, but producing low torque. To increase the device's torque, a gearbox is used, which transforms a large part of the rotational speed into **torque**. The device utilizes a control circuit to position the motor at a specific point, consisting of a proportional controller. The ""reference point"" or ""setpoint""—which is the value of...
","1. ...which is why Ohm, using discoveries made by other researchers previously, created and modified already manufactured devices to carry out his experiments. Coulomb's **torsion balance** is one of these devices; it was described by Ohm in his article ""Vorläufige Anzeige des Gesetzes, nach welchem Metalle die Contactelectricität leiten"", published in 1825 in the Annals of...

2. ...s, the motor rotates in one direction at high speed, but producing low **torque**. To increase the **torque** of the device, a gearbox is used, which transforms a large part of the rotational speed into **torque**. The device uses a control circuit to position the motor at a point, consisting of a proportional controller. The ""reference point"" or ""setpoint""—which is the value of...
","1. ...which is why Ohm, using discoveries made previously by other researchers, created and modified already manufactured devices to carry out his experiments. Coulomb's **torsion balance** is one of these devices; it was described by Ohm in his article “""Vorläufige Anzeige des Gesetzes, nach welchem Metalle die Contactelectricität leiten""”, published in 1825 in the ""Annals of...

2. ...the motor rotates in one direction at high speed, but producing low torque. To increase the device's **torque**, a gearbox is used, which transforms much of the rotational speed into **torque**. The device uses a control circuit to position the motor at a point, consisting of a proportional controller. The ""setpoint"" —which is the value of...
","1. ...which is why Ohm, using the discoveries made previously by other researchers, created and modified already manufactured devices to carry out his experiments. Coulomb's **torsion balance** is one of these devices; it was described by Ohm in his article """"Vorläufige Anzeige des Gesetzes, nach welchem Metalle die Contactelectricität leiten"""", published in 1825 in the ""Annals of...
2. ...the motor rotates in one direction at high speed, but producing low torque. To increase the device's **torque**, a reduction gearbox is used, which transforms a large part of the rotational speed into **torque**. The device uses a control circuit to position the motor at a point, consisting of a proportional controller. The ""reference point"" or ""setpoint""—which is the desired value of...
"
torsión,"('torsion', 'torque')","1. ...r mathematically described the law of attraction between electrical charges. In his honor, the unit of electric charge is named the coulomb (C). Among other studies, he is credited with the theory of **torsion** and an analysis of ground failure within soil mechanics. Charles Coulomb was born on June 14, 1736, in Angoulême, France. He was educated at the École du Génie in Mézieres and graduated...

2. ...turbines are classified, according to the orientation of the rotor axis, into vertical and horizontal. Savonius turbines are a type of vertical-axis wind turbine used to convert wind power into **torque** on a rotating shaft. They were invented by the Finnish engineer Sigurd J. Savonius in 1922. It can start with little wind, being very simple to manufacture; it has a low rotational speed...
","1. ...r mathematically described the law of attraction between electrical charges. In his honor, the unit of electric charge is named the coulomb (C). Among other studies, he is credited with the theory of **torsion** and an analysis of soil failure within soil mechanics. Charles Coulomb was born on June 14, 1736, in Angoulême, France. He was educated at the École du Génie in Mézieres and graduated...

2. ...turbines are classified, according to the orientation of the rotor axis, into vertical and horizontal. Savonius turbines are a type of vertical-axis wind turbine used to convert wind power into **torque** on a rotating shaft. They were invented by the Finnish engineer Sigurd J. Savonius in 1922. It can start with little wind, being very simple to manufacture; it has a low rotational speed...
","1. ...mathematically described the law of attraction between electrical charges. In his honor, the unit of electric charge is named the coulomb (C). Among other studies, he is credited with the theory of **torsion** and an analysis of ground failure within soil mechanics. Charles Coulomb was born on June 14, 1736, in Angoulême, France. He was educated at the École du Génie in Mézieres and graduated...
2. ...turbines are classified, according to the orientation of the rotor axis, into vertical and horizontal. Savonius turbines are a type of vertical-axis wind turbine used to convert wind power into **torque** on a rotating shaft. They were invented by the Finnish engineer Sigurd J. Savonius in 1922. It can start with little wind, being very simple to manufacture; it has a low rotational speed... 
","1. ...mathematically described the law of attraction between electrical charges. In his honor, the unit of electric charge is named the coulomb (C). Among other studies, he is credited with the theory of **torsion** and an analysis of ground failure within soil mechanics. Charles Coulomb was born on June 14, 1736, in Angoulême, France. He was educated at the École du Génie in Mézieres and graduated...  (This is physics context, so ""torsion"" is correct)


2. ...turbines are classified, according to the orientation of the rotor axis, into vertical and horizontal. Savonius turbines are a type of vertical-axis wind turbine used to convert wind power into **torque** on a rotating shaft. They were invented by the Finnish engineer Sigurd J. Savonius in 1922.  It can start with little wind, and its manufacture is very simple; it has a low rotation speed... (This is an engineering context, so ""torque"" is correct) 
"
torsión,"('torsion', 'torque')","1. ...frames derived from the curve can generally be given at a point on it (hence the classical expression: moving frame method. cf. torsion for the quantitative form of this - it is assumed that the **torsion** is non-zero). More generally, the abstract meaning of a moving frame is a section of the principal bundle for GL which is a bundle associated to the tangent bundle as a vector bundle. The method...

2. ...2-conductor twisted pair cable known as Twinax to connect bus and stub devices. The insulated pairs are balanced and have an overall shield braid around the pairs. The **twisting** of the signal carrying pairs theoretically cancels any randomly induced noise picked up by the pair.  The two internal dielectric fillers separate the shield from the pairs to minimize...


The key difference in the translation revolves around the word ""torsión.""  In the first context, it refers to the mathematical concept of torsion related to curves in differential geometry. In the second context, ""torsión"" refers to the physical act of twisting wires in a cable. Therefore, it is translated as ""twisting"" in the second example.
","1. ...stresses derived from the curve can in general give a frame at a point on it (hence the classical expression: moving frame method. cf. torsion for the quantitative form of this - it is assumed that the **torsion** is non-zero). More generally, the abstract meaning of a moving frame is a section of the principal bundle for GL which is a bundle associated with the tangent bundle as a vector bundle. The method...

2. ...2-conductor twisted pair cabling known as Twinax to connect bus and stub devices. The insulated pairs are balanced and have an overall shield braid around the pairs. The **twisting** of the signal carrying pairs theoretically cancels any randomly induced noise caused by the pair. The two internal dielectric fillers separate the shield from the pairs to minimize...


In the first context, ""torsión"" clearly refers to the mathematical concept related to curves in differential geometry, thus the correct translation is **torsion**.

In the second context, ""torsión"" refers to the physical act of twisting wires in a cable. While ""torsion"" might technically be correct,  **twisting** or **twist** is the more natural and common term used in engineering in this context, and avoids potential confusion with the physics/mathematics concept.  We're describing the physical structure of the cable, not a calculated property.
","1. ...derivatives of the curve can in general give a frame at a point on it (hence the classical expression: moving frame method. cf. torsion for the quantitative form of this - it is assumed that the **torsion** is not zero). More generally, the abstract meaning of a moving frame is a section of the principal bundle for GL which is a bundle associated to the tangent bundle as a vector bundle. The method...

2. ...2-conductor twisted pair known as Twinax to connect the bus and stub devices. The insulated pairs are balanced and have an overall shielding braid around the pairs. The **twisting** of the signal-carrying pairs theoretically cancels any randomly induced noise caused by the pair.  The two inner dielectric fillers separate the shield from the pairs to minimize... 
","1. ...derivatives of the curve can in general give a frame at a point on it (hence the classical term: moving frame method. cf. torsion for the quantitative form of this - it is assumed here that the **torsion** is not zero). More generally, the abstract meaning of a moving frame is a section of the principal bundle for GL which is an associated bundle to the tangent bundle as vector bundle. The method...

2. ...2-conductor twisted pair cable known as Twinax to connect bus and stub devices. The insulated pairs are balanced and have an overall shield braid around the pairs. The **twisting** of the signal-carrying pairs theoretically cancels any randomly induced noise caused by the pair. The two inner dielectric fillers separate the shield from the pairs to minimize... 
"
torsión,"('torsion', 'torque')","1. ...is called ""skew"" and increases with load.  The conductors are often slightly skewed along the length of the rotor to reduce noise and to reduce **torque** ripple that might result, at certain speeds, due to interactions with the stator bars. The number of bars in the squirrel cage is determined by the induced currents in the...

2. ...random induced noise caused by the pair. The two internal dielectric fillers separate the mesh from the pairs to minimize leakage capacitance to ground. The fillers also aid in uniform **twisting** of the pairs. The 90% braid coverage protects the pair from external noise. The PVC outer-jacketed cable is suitable for laboratory use, while the cable with...
","1. ...is called ""skew"" and increases with load. Often, the conductors are skewed slightly along the length of the rotor to reduce noise and to reduce fluctuations in **torque** that might result, at some speeds, due to interactions with the stator bars. The number of bars in the squirrel cage is determined according to the currents induced in the...

2. ...randomly induced noise caused by the pair. The two internal dielectric fillers separate the shield from the pairs to minimize leakage capacitance to ground. The fillers also aid in the uniform **twisting** of the pairs. The 90% braid coverage protects the pair from external noise. The PVC outer jacket cable is suitable for laboratory use, while the cable with... 
","1. ...is called ""skew"" and increases with load. Often, the conductors are skewed slightly along the length of the rotor to reduce noise and to reduce fluctuations in **torque** that could result, at some speeds, due to interactions with the stator bars. The number of bars in the squirrel cage is determined by the induced currents in the...

2. ...randomly induced noise caused by the pair. The two internal dielectric fillers separate the shield from the pairs to minimize leakage capacitance to ground. The fillers also aid in the uniform **twisting** of the pairs. The 90% braided coverage protects the pair from external noise. The PVC outer-jacketed cable is suitable for laboratory use, while the cable with... 
","1. ...is called ""slip"" and increases with load. Often, the conductors are skewed slightly along the length of the rotor to reduce noise and to smooth out torque pulsations that might otherwise result at some speeds, due to interactions with the stator bars. The number of bars in the squirrel cage is chosen according to the currents induced in the...
2. ...andomly induced noise caused by the pair. The two internal dielectric fillers separate the shield from the pairs to minimize leakage capacitance to ground. The fillers also aid in the uniform twist of the pairs. The 90% braided coverage protects the pair from external noise. The PVC outer-jacketed cable is suitable for laboratory use, while the cable with... 
"
vuelta,"('revolution', 'coil; turn')","1. ...Hammond organs, uses the Doppler effect by employing an electric motor that rotates an acoustic horn around a loudspeaker, rotating the sound's orientation 360° with each **rotation/revolution**. To the human ear, this translates to the frequencies rapidly fluctuating for each note on the keyboard. A laser Doppler vibrometer (LDV) is a method by which the measurement can be obtained...


2. ...itself, as shown in the illustration to the right. The conductor carrying the primary current is passed through the hole of the CT. In this case, the primary coil of the CT has a single **turn/loop**. The primary winding may be a part of the current transformer; for example, a copper bar to carry current through the core. Window-type current transformers...
","1. ...three Hammond organs, utilizes the Doppler effect by using an electric motor that spins an acoustic horn around a loudspeaker, rotating the sound's orientation 360° with each **revolution**.  This translates to the human ear as rapidly fluctuating frequencies for each note on the keyboard. A laser Doppler vibrometer (LDV) is a method by which measurement can be obtained...

2. ...the same, as shown in the illustration on the right.  The conductor carrying the primary current passes through the CT's aperture.  In this instance, the CT's primary coil has a single **turn**. The primary winding can be a part of the current transformer; for instance, a copper bar for carrying current through the core.  Window-type current transformers...
","1. ...three Hammond organs, utilizes the Doppler effect by using an electric motor that spins an acoustic horn around a loudspeaker, rotating the sound's orientation 360° with each **revolution**. This translates in the human ear to frequencies fluctuating rapidly for each note on the keyboard. A laser Doppler vibrometer (LDV) is a method by which measurement can be obtained...

2. ...itself, as shown in the illustration at the right. The conductor carrying the primary current passes through the hole of the CT. In this case, the CT's primary coil has a single **turn**. The primary winding can be a part of the current transformer; for example, a copper bar for carrying current through the core. Window-type current transformers...
","1. ...Hammond organs, utilizes the Doppler effect by using an electric motor that spins an acoustic horn around a loudspeaker, rotating the sound's orientation 360° with each **revolution/rotation**. To the human ear, this translates to the frequencies rapidly fluctuating for each note on the keyboard. A laser Doppler vibrometer (LDV) is a method by which the measurement...
2. ...through it, as shown in the illustration at right.  The conductor carrying the primary current passes through the hole of the CT. In this instance, the CT's primary coil has a single **turn**. The primary winding may be a part of the current transformer; for example, a bus bar carrying current through the core. Window-type current transformers... 
"
vuelta,"('revolution', 'coil; turn')","1. ...honor, the unit of magnetomotive force was named in the CGS system, which corresponds to the force required to pass a flux of one Weber through a reluctance of one Oersted (1 gilbert = 0.79577 ampere • **turn**). It was also experimentally observed that a separate north or south pole cannot be obtained. If a magnet is broken into two parts, two new poles will be formed, ""it is impossible to obtain a single...""

2. ...window-type current transformers are also very common, which can have circuit wires passing through an opening in the core to provide a single-**turn** primary winding.  For accuracy, the primary conductor must be centered in the opening. Current transformers are specified by their current ratio between the primary and secondary.
","1. ...honor the unit of magnetomotive force was named in the CGS system, which corresponds to the force required to pass a flux of one Weber through a reluctance of one Oersted (1 gilbert = 0.79577 ampere • **turn**). It was also experimentally observed that separate north or south poles cannot be obtained. If a magnet is broken into two parts, two new poles will be formed, ""it is impossible to obtain a single...


2. ...window-type current transformers are also very common, which can have circuit wires passing through the middle of an opening in the core to provide a single-**turn** primary winding.  For accuracy, the primary conductor should be centered in the opening. Current transformers are specified by their current ratio between the primary and secondary.
","1. ...honor, the unit of magnetomotive force in the CGS system was named, which corresponds to the force required to pass a flux of one Weber through a reluctance of one Oersted (1 gilbert = 0.79577 ampere • **turn**). It was also observed experimentally that a separate north or south pole cannot be obtained. If a magnet is broken into two parts, two new poles will be formed, ""it is impossible to obtain a single...""

2. ...window-type current transformers are also very common, which may have circuit wires passing through an opening in the core to provide a single-**turn** primary winding.  For accuracy, the primary conductor should be centered in the opening. Current transformers are specified by their current ratio between primary and secondary....
","1. ...the CGS system unit of magnetomotive force was named, which corresponds to the force required to pass a flux of one Weber in a reluctance of one Oersted (1 gilbert = 0.79577 ampere • **turn**). It was also experimentally observed that a separate north or south pole cannot be obtained. If a magnet is broken into two parts, two new poles will be formed, ""it is impossible to obtain a...
2. ...window-type current transformers are also very common, which can have circuit wires passing through the middle of an opening in the core to provide a single-**turn** primary winding. To aid accuracy, the primary conductor should be centrally located in the opening. Current transformers are specified by their current ratio between the primary and the secondary....
"
vuelta,"('revolution', 'coil; turn')","1. ...related to the number of magnetic field lines passing through a given area. In Figure 1, the magnetic field is perpendicular to the area enclosed by a simple circuit formed by a **loop/turn/coil** of conductor. In this case, the magnetic flux is defined as the product of the magnetic field B and the area S enclosed by the circuit: The unit of magnetic flux is that of the magnetic field multiplied...

2. ...in the magnetic field flux of the magnet through the coil's turns, inducing an electromotive force, which in turn results in a flow of electric current. Once or more per **revolution/rotation/cycle/turn**, just as the magnet's pole moves away from the coil and the magnetic flux begins to decrease, an eccentric cam opens a switch (equipped with a return spring), abruptly cutting off the...
","1. ...related to the number of magnetic field lines passing through a given area. In Figure 1, the magnetic field is perpendicular to the area enclosed by a simple circuit formed by a **single turn/loop** of conductor. In this case, the magnetic flux is defined as the product of the magnetic field B and the area S enclosed by the circuit: The unit of magnetic flux is that of the magnetic field multiplied...

2. ...in the flux of the magnet's magnetic field through the coils of the winding, inducing an electromotive force, which in turn results in a flow of electric current. Once or more per **revolution/rotation**, just as the magnet's pole moves away from the coil and the magnetic flux begins to decrease, an eccentric cam opens a switch (equipped with a return spring), abruptly cutting the...
","1. ...related to the number of magnetic field lines passing through a given area. In Figure 1, the magnetic field is perpendicular to the area enclosed by a simple circuit formed by a **turn** of conductor. In this case, the magnetic flux is defined as the product of the magnetic field B and the area S enclosed by the circuit: The unit of magnetic flux is that of the magnetic field multiplied...

2. ...in the magnetic field flux of the magnet through the **coils** of the winding, inducing an electromotive force, which in turn results in a flow of electric current. Once or more per **revolution/rotation**, just as the magnet's pole moves away from the coil and the magnetic flux begins to decrease, an eccentric cam opens a switch (equipped with a return spring), abruptly cutting off the... 
","Here are the translations of the new examples, considering the provided context and examples:

1. ...related to the number of magnetic field lines passing through a given area. In Figure 1, the magnetic field is perpendicular to the area bounded by a simple circuit formed by a **turn** of a conductor. In this case, the magnetic flux is defined as the product of the magnetic field B and the area S bounded by the circuit: The unit of magnetic flux is that of the magnetic field multiplied...

2. ...in the flow of the magnet's magnetic field through the coil's **turns**, inducing an electromotive force, which in turn results in a flow of electric current. Once or more per **revolution/rotation**, just as the magnet's pole moves away from the coil and the magnetic flux begins to decrease, an eccentric cam opens a switch (equipped with a return spring), abruptly cutting off the...


In the first new example, ""vuelta"" clearly refers to a single loop of a conductor, hence ""turn.""  In the second new example, ""vuelta"" refers to the rotation of a magnet, so ""revolution"" or ""rotation"" is appropriate.  Since we're talking about an eccentric cam and its effect on a coil interacting with a rotating magnet, ""revolution"" is probably a better choice than the less specific ""rotation.""
"
vuelta,"('revolution', 'coil; turn')","1. ...of the lakes, *Helisoma trivolvis*, it has been possible to perform the ablation of sensory neurons, when the snail is still an embryo, to prevent the use of those nerves. Ampere-turn The ampere-**turn** is a unit of magnetomotive force, and is abbreviated as At. It is defined as the product of the number of turns of a coil by the number of amperes of current intensity flowing through it. By...

2. ...negative. When French instrument maker Hippolyte Pixii built the first dynamoelectric generator in 1832, he discovered that when the magnet passed between the loops of wire every half **turn**, it caused the flow of electricity to reverse, generating an alternating current. At Ampère's suggestion, Pixii then added a commutator, a type of ""switch"" where contacts on t...
","1. ...of lakes, Helisoma trivolvis, it has been possible to carry out the ablation of sensory neurons, when the snail is still an embryo, to prevent the use of those nerves. Ampere-turn The ampere-**turn** is a unit of magnetomotive force, and is abbreviated as At. It is defined as the product of the number of **turns** of a coil by the number of amperes of current intensity flowing through it. By...

2. ...negative. When the French instrument maker Hippolyte Pixii built the first dynamoelectric generator in 1832, he discovered that when the magnet passed between the loops of wire every half **turn**, it caused the flow of electricity to reverse, generating an alternating current. At Ampère's suggestion, Pixii then added a commutator, a type of ""switch"" in which the contacts on the...
","1. ...lakes, Helisoma trivolvis, ablation of sensory neurons has been carried out while the snail is still an embryo, to prevent the use of those nerves. Ampere-turn The ampere-**turn** is a unit of magnetomotive force, and is abbreviated as At. It is defined as the product of the number of turns of a coil by the number of amperes of current intensity flowing through it. By...

2. ...negative. When the French instrument maker Hippolyte Pixii built the first dynamo electric generator in 1832, he discovered that when the magnet passed between the loops of wire every half **turn**, it caused the flow of electricity to reverse, creating an alternating current. At Ampère's suggestion, Pixii later added a commutator, a type of ""switch"" where contacts on th...
","1. ...lakes, Helisoma trivolvis, it has been possible to carry out the ablation of sensory neurons, when the snail is still an embryo, to prevent the use of those nerves. Ampere-turn The ampere-**turn** is a unit of magnetomotive force, and is abbreviated as At. It is defined as the product of the number of turns of a coil by the number of amperes of current intensity flowing through it. By...
2. ...negative. When French instrument maker Hippolyte Pixii built the first dynamoelectric generator in 1832, he discovered that as the magnet passed between loops of wire every half **turn**, it caused the flow of electricity to reverse, generating an alternating current. At Ampère's suggestion, Pixii later added a commutator, a type of ""switch"" where contacts on the...
"
vuelta,"('revolution', 'coil; turn')","1. ...but seawater pipes: seawater cooling circuits, drains. Due to its magnetic remanence properties (B = 0.54 tesla = 5400 Gauss) and magnetic coercivity (H = 44000 Ampere-**turns**/meter = 550 oersted), it is used for the construction of magnets. Magnetic remanence, or remanent magnetization, is the ability of a material to retain magnetism that...

2. ...bare and insulated wires are wrapped around the post. This takes place for three connections, even though usually only two are needed. This allows manual wire-wrapping to be done for repairs. One and a half **turns** are made to prevent wire fatigue at the point where it joins the post. Over the insulated wire turn, the bare wire is wrapped around the post. The corners of the post...
","1. ...more seawater conductors: seawater cooling circuits, drains. Due to its magnetic remanence properties (B= 0.54 tesla = 5400 Gauss) and magnetic coercivity (H= 44000 Ampere-**turns**/meter = 550 oersted), it is used for the construction of magnets. Magnetic remanence, or remanent magnetization, is the ability of a material to retain magnetism...

2. ...bare, uninsulated wire is wrapped around the post. This is done for three connections, although usually only two are needed.  This allows for manual wire-wrapping for repairs. One and a half **turns** are made to prevent wire fatigue at the point where it joins the post.  Over the insulated wire turn, the bare wire is wrapped around the post.  The corners of the post...
","1. ...seawater conduits: seawater cooling circuits, drains. Due to its magnetic remanence properties (B= 0.54 tesla= 5400 Gauss and magnetic coercivity (H= 44000 Ampere-**turns**/meter= 550 oersted), it is used for the construction of magnets. Magnetic remanence, or remanent magnetization, is the ability of a material to retain magnetism that...

2. ...and uninsulated wire are wrapped around the post. This takes place for three connections, though usually only two are needed.  This allows manual wire-wrapping for repairs. One and a half **turns** are made to prevent wire fatigue at the point where it joins the post. Over the insulated wire turn, the uninsulated wire is wrapped around the post. The corners of the post...
","1. ...as seawater conductors: seawater cooling circuits, drains. Due to its magnetic remanence properties (B= 0.54 tesla= 5400 Gauss and magnetic coercivity (H= 44000 Ampere-**turns**/meter= 550 oersted) it is used for the construction of magnets. Magnetic remanence Magnetic remanence or remanent magnetization is the ability of a material to retain the magnetism that...

2. ...insulated wires are wrapped around the post. This takes place for three connections, although usually only two are needed. This allows manual wire-wrapping for repairs. One and a half **turns** are made to prevent wire fatigue at the point where it joins the post. Over the insulated wire turn, the uninsulated wire is wrapped around the post. The corners of the post exert...
"
vuelta,"('revolution', 'coil; turn')","1. ...therefore it does not modify the magnitude of the latter but causes its rotation around the axis defined by the magnetic field formula_3. The time required for the angular momentum to complete a full **revolution/cycle/turn** will be formula_13, where formula_14 is the diameter of the circular path described by the angular momentum and corresponds to the perpendicular component of formula_7. Taking the velocity to...

2. ...represents ""ones"" with pulses of alternating polarity, and ""zeros"" with the absence of pulses. The AMI code generates ternary (+V -V 0), bipolar (+ -), and RZ or NRZ type signals (with or without **return** to zero). The AMI signal lacks a DC component and allows error detection based on the alternating ""ones"" formation rule. Indeed, the reception of consecutive ""ones"" with...
","1. ...therefore it does not modify the magnitude of the latter but causes its rotation around the axis defined by the magnetic field formula_3. The time required for the angular momentum to complete one full **revolution** will be formula_13, where formula_14 is the diameter of the circular path described by the angular momentum and corresponds to the perpendicular component of formula_7. Taking the velocity to...

2. ...represents ""ones"" with pulses of alternating polarity, and ""zeros"" with the absence of pulses. The AMI code generates ternary (+V -V 0), bipolar (+ -), and RZ or NRZ type signals (with or without **return-to-zero**).  The AMI signal lacks a DC component and allows error detection based on the alternating ""ones"" formation rule. Indeed, the reception of consecutive ""ones"" with... 
","1. ...therefore, it does not modify its magnitude but causes it to rotate around the axis defined by the magnetic field formula_3. The time required for the angular momentum to complete one full **revolution** will be formula_13, where formula_14 is the diameter of the circular path described by the angular momentum and corresponds to the perpendicular component of formula_7. Taking the velocity to...

2. ...represents the ""ones"" with pulses of alternating polarity, and the ""zeros"" with the absence of pulses. The AMI code generates ternary (+V -V 0), bipolar (+ -), and RZ or NRZ type signals (with or without **return-to-zero**). The AMI signal lacks a DC component and allows error detection based on the alternating ""ones"" formation rule. Indeed, the reception of consecutive ""ones"" with... 
","Here are the translations of the new examples, considering the previously provided context and examples:

1.  ...therefore it does not modify the magnitude of the latter but causes its rotation around the axis defined by the magnetic field formula_3. The time required for the angular momentum to complete a full **revolution/cycle** will be formula_13, where formula_14 is the diameter of the circular trajectory described by the angular momentum and corresponds to the perpendicular component of formula_7. Taking the speed to...

    *Here, given the physics context and discussion of rotation, ""vuelta"" is best translated as ""revolution"" or ""cycle.""*

2. ...represents ""ones"" with pulses of alternating polarity, and ""zeros"" by the absence of pulses. The AMI code generates ternary signals (+V -V 0), bipolar (+ -), and of the RZ or NRZ type (with or without **return-to-zero**). The AMI signal lacks a DC component and allows error detection based on the formation rule of alternating ""ones."" Indeed, the reception of consecutive ""ones"" with...

    *Here, the technological context and discussion of signal coding strongly suggest ""return-to-zero"" as the appropriate translation for ""vuelta a cero.""*
"
