Term,Context,Occurrences
cell,"s will then cause vesicles, small packets filled with neurotransmitters, to bind to the cell membrane and release its contents into the synapse. This cell is known as the pre-synaptic neuron, and the **cell** that interacts with the neurotransmitters released is known as the post-synaptic neuron. Once the neurotransmitter is released into the synapse, it can either bind to receptors on the post-synaptic c",847
cell,"l that interacts with the neurotransmitters released is known as the post-synaptic neuron. Once the neurotransmitter is released into the synapse, it can either bind to receptors on the post-synaptic **cell**, the pre-synaptic cell can re-uptake it and save it for later transmission, or it can be broken down by enzymes in the synapse specific to that certain neurotransmitter. These three different actions",847
cell,"he neurotransmitters released is known as the post-synaptic neuron. Once the neurotransmitter is released into the synapse, it can either bind to receptors on the post-synaptic cell, the pre-synaptic **cell** can re-uptake it and save it for later transmission, or it can be broken down by enzymes in the synapse specific to that certain neurotransmitter. These three different actions are major areas where",847
cell,"types of transduction from chemical signal to electrical signal. Once the neurotransmitter binds to the receptor, it will cause a conformational change that will allow ions to directly flow into the **cell**. The second types are known as G-protein-coupled receptors or GPCRs. These are much slower than LGICs due to an increase in the amount of biochemical reactions that must take place intracellularly. O",847
cell,"a neuron to induce inhibitory effects of action potentials. The GABA neurotransmitter mediates the fast synaptic inhibition in the central nervous system. When GABA is released from its pre-synaptic **cell**, it will bind to a receptor (most likely the GABA receptor) that causes the post-synaptic cell to hyperpolarize (stay below its action potential threshold). This will counteract the effect of any exc",847
cell,"the fast synaptic inhibition in the central nervous system. When GABA is released from its pre-synaptic cell, it will bind to a receptor (most likely the GABA receptor) that causes the post-synaptic **cell** to hyperpolarize (stay below its action potential threshold). This will counteract the effect of any excitatory manipulation from other neurotransmitter/receptor interactions. This GABA receptor cont",847
cell,"ansmission by binding to five specific GPCRs. These five receptor proteins are separated into two classes due to whether the response elicits an excitatory or inhibitory response on the post-synaptic **cell**. There are many types of drugs, legal and illegal, that affect dopamine and its interactions in the brain. With Parkinson's disease, a disease that decreases the amount of dopamine in the brain, the",847
cell,"isorders like that of attention deficit hyperactivity disorder (ADHD) can be treated with drugs like methylphenidate (also known as Ritalin), which block the re-uptake of dopamine by the pre-synaptic **cell**, thereby providing an increase of dopamine left in the synaptic gap. This increase in synaptic dopamine will increase binding to receptors of the post-synaptic cell. This same mechanism is also used",847
cell,"ke of dopamine by the pre-synaptic cell, thereby providing an increase of dopamine left in the synaptic gap. This increase in synaptic dopamine will increase binding to receptors of the post-synaptic **cell**. This same mechanism is also used by other illegal and more potent stimulant drugs such as cocaine. The neurotransmitter serotonin has the ability to mediate synaptic transmission through either GPCR",847
cell,"better treatment for Parkinson's disease rather than other dopamine agonists. Some believe that the long-term use of L-dopa will compromise neuroprotection and, thus, eventually lead to dopaminergic **cell** death. Though there has been no proof, in-vivo or in-vitro, some still believe that the long-term use of dopamine agonists is better for the patient. While there are a variety of hypotheses that have",847
cell,"oups have continued with open-field trials of GM crops that produce drugs. In 2006 Dow AgroSciences received USDA approval to market a vaccine for poultry against Newcastle disease, produced in plant **cell** culture – the first plant-produced vaccine approved in the U.S. Milk is presently the most mature system to produce recombinant proteins from transgenic organisms. Blood, egg white, seminal plasma, a",847
cell,"ng a minor crop such as safflower or tobacco avoids the greater political pressures and risk to the food supply involved with using staple crops such as beans or rice. Expression of proteins in plant **cell** or hairy root cultures also minimizes risk of gene transfer, but at a higher cost of production. Sterile hybrids may also be used for the bioconfinement of transgenic plants, although stable lines ca",847
cell,"not a satisfactory option on several grounds. Many proteins of interest are too complex to be made by microbial systems or by protein synthesis. These proteins are currently being produced in animal **cell** cultures, but the resulting product is often prohibitively expensive for many patients. For these reasons, science has been exploring other options for producing proteins of therapeutic value. These",847
cell,"antagonist, because it can be a little of both, depending on its preferred signal transduction pathways. Thus, such ligands must instead be classified on the basis of their individual effects in the **cell**, instead of being either an agonist or antagonist to a receptor. These observations were made in a number of different expression systems, and therefore functional selectivity is not just an epipheno",847
cell,the action of calcium on tissues) by allosteric activation of the calcium-sensing receptor that is expressed in various human organ tissues. The calcium-sensing receptors on the surface of the chief **cell** of the parathyroid gland is the principal negative regulator of parathyroid hormone secretion. Cinacalcet increases the sensitivity of calcium receptors on parathyroid cells to reduce parathyroid hor,847
cell,", Roy Hertz and Min Chiu Li then demonstrated complete remission in women with choriocarcinoma and chorioadenoma in 1956, discovering that methotrexate alone could cure choriocarcinoma (1958), a germ-**cell** malignancy that originates in trophoblastic cells of the placenta. In 1960 Wright et al. produced remissions in mycosis fungoides. Joseph Burchenal, at Memorial Sloan-Kettering Cancer Center in New Y",847
cell,"help, started his own methotrexate study and found the same effects. He then decided to try to develop anti-metabolites in the same way as Farber, by making small changes in a metabolite needed by a **cell** to divide. With the help of George Hitchings and Gertrude Elion, two pharmaceutical chemists who were working at the Burroughs Wellcome Co. in Tuckahoe, many purine analogues were tested, culminating",847
cell,"proliferation of tumour cells. The antitumour effect of the vinca alkaloids (e.g. vincristine) was later shown to be due to their ability to inhibit microtubule polymerization alkaloys, and therefore **cell** division. The NCI, headed by Dr. John R. Heller Jr., lobbied the United States Congress for financial support for second-generation chemotherapy research. In response, Congress created a Cancer Chemo",847
cell,"to promote drug discovery for cancer – unlike now, most pharmaceutical companies were not yet interested in developing anticancer drugs. The CCNSC developed the methodologies and crucial tools (like **cell** lines and animal models) for chemotherapeutic development. In 1965, a major breakthrough in cancer therapy occurred. James F. Holland, Emil Freireich, and Emil Frei hypothesized that cancer chemother",847
cell,"product of the platinum electrode rather than the electrical field. This accidental discovery, however, soon initiated a series of investigations and studies into the effects of platinum compounds on **cell** division, culminating in the synthesis of cisplatin. This drug was pivotal in the cure of testicular cancer. Subsequently, Eve Wiltshaw and others at the Institute of Cancer Research in the United Ki",847
cell,"chemotherapy. Several examples are noteworthy. Many chemotherapeutic agents cause profound suppression of the bone marrow. This is reversible, but takes time to recover. Support with platelet and red-**cell** transfusions as well as broad-spectrum antibiotics in case of infection during this period is crucial to allow the patient to recover. Several practical factors are also worth mentioning. Most of the",847
cell,"n and survival. In a particular cancer, such a network may be radically altered, due to a chance somatic mutation. Targeted therapy inhibits the metabolic pathway that underlies that type of cancer's **cell** division. The classic example of targeted development is imatinib mesylate (Gleevec), a small molecule which inhibits a signaling molecule kinase. The genetic abnormality causing chronic myelogenous",847
cell,"of the H2 receptor stimulates gastric secretion. It is this phenomenon that gives rise to drug specificity. Of course, drugs do not only act on receptors: they also act on ion channels, enzymes, and **cell** transporter proteins. These hydrogen bonds are so powerful than the ionic bonds. When talking about the shape of molecules, biochemists are mainly concerned with the three-dimensional conformation of",847
cell,"s include abdominal pain, vomiting, diarrhea, weakness, and rashes. Other severe side effects include blood clotting problems, allergic reactions, heart problems such as cardiomyopathy, and low blood **cell** counts. Use during pregnancy may result in harm to the fetus. Capecitabine, inside the body, is converted to 5-fluorouracil (5-FU) through which it acts. It belongs to the class of medications known",847
cell,"s, especially heavy metals, that occurs even in low concentrations. This effect is attributed to the antibacterial behavior of metal ions, which are absorbed by bacteria upon contact and damage their **cell** membranes. In modern times, the effect was observed by Carl Nägeli, although he did not identify the cause. Brass doorknobs, brass handrails, and silverware both exhibit this effect to an extent. The",847
cell,"de of action to which microorganisms may develop resistance. Such resistance may be transmitted by plasmids. Aluminium has been found to compete with iron and magnesium and bind to DNA, membranes, or **cell** walls, leading to its toxic effect on microbes, such as cyanobacteria, soil bacteria and mycorrhizal fungi. Aluminium triacetate (Burow's solution) is used as an astringent mild antiseptic. Orthoeste",847
cell,"such as a protein, with a complex structure of components (macromolecule definition). Protein-ligand binding typically changes the structure of the target protein, thereby changing its function in a **cell**. The distinction between the two Hill equations is whether they measure ""occupancy"" or ""response"". The Hill equation reflects the occupancy of macromolecules: the fraction that is saturated or bound",847
cell,"hat produces a 50% maximal response. Dissociation constants (in the previous section) relate to ligand binding, while formula_24 reflects tissue response. This form of the equation can reflect tissue/**cell**/population responses to drugs and can be used to generate dose response curves. The relationship between formula_3 and EC50 may be quite complex as a biological response will be the sum of myriad fac",847
cell,"on that occurs when tolerance to the effects of a certain drug produces tolerance to another drug. It often happens between two drugs with similar functions or effects—for example, acting on the same **cell** receptor or affecting the transmission of certain neurotransmitters. Cross-tolerance has been observed with pharmaceutical drugs such as anti-anxiety agents and illicit substances, and sometimes the",847
cell,"blocks"" If enough of the block copolymer molecules that make up a polymersome are cross-linked, the polymersome can be made into a transportable powder. Polymersomes can be used to make an artificial **cell** if hemoglobin and other components are added. The first artificial cell was made by Thomas Chang. Assay sensitivity Assay sensitivity is a property of a clinical trial defined as the ability of a tri",847
cell,"rsome are cross-linked, the polymersome can be made into a transportable powder. Polymersomes can be used to make an artificial cell if hemoglobin and other components are added. The first artificial **cell** was made by Thomas Chang. Assay sensitivity Assay sensitivity is a property of a clinical trial defined as the ability of a trial to distinguish an effective treatment from a less effective or ineffe",847
cell,"als science, a metal foam is a material or structure consisting of a solid metal (frequently aluminium) with gas-filled pores comprising a large portion of the volume. The pores can be sealed (closed-**cell** foam) or interconnected (open-cell foam). The defining characteristic of metal foams is a high porosity: typically only 5–25% of the volume is the base metal. The strength of the material is due to t",847
cell,rial or structure consisting of a solid metal (frequently aluminium) with gas-filled pores comprising a large portion of the volume. The pores can be sealed (closed-cell foam) or interconnected (open-**cell** foam). The defining characteristic of metal foams is a high porosity: typically only 5–25% of the volume is the base metal. The strength of the material is due to the square–cube law. Metal foams typ,847
cell,"ption, flow diffusion, scrubbers, flame arrestors, and lightweight optics. The high cost of the material generally limits its use to advanced technology, aerospace, and manufacturing. Fine-scale open-**cell** foams, with cells smaller than can be seen unaided, are used as high-temperature filters in the chemical industry. Metal foams are used in compact heat exchangers to increase heat transfer at the cos",847
cell,"tals such as osmium and palladium hydride are metaphorically called ""metal sponges"", but this term is in reference to their property of binding to hydrogen, rather than the physical structure. Closed-**cell** metal foam was first reported in 1926 by Meller in a French patent where foaming of light metals, either by inert gas injection or by blowing agent, was suggested. Two patents on sponge-like metal we",847
cell,"by inert gas injection or by blowing agent, was suggested. Two patents on sponge-like metal were issued to Benjamin Sosnik in 1948 and 1951 who applied mercury vapor to blow liquid aluminium. Closed-**cell** metal foams were developed in 1956 by John C. Elliott at Bjorksten Research Laboratories. Although the first prototypes were available in the 1950s, commercial production began in the 1990s by Shinko",847
cell,"1956 by John C. Elliott at Bjorksten Research Laboratories. Although the first prototypes were available in the 1950s, commercial production began in the 1990s by Shinko Wire company in Japan. Closed-**cell** metal foams are primarily used as an impact-absorbing material, similarly to the polymer foams in a bicycle helmet but for higher impact loads. Unlike many polymer foams, metal foams remain deformed",847
cell,"n identical non-porous alloy; commonly those of aluminium) and stiff and are frequently proposed as a lightweight structural material. However, they have not been widely used for this purpose. Closed-**cell** foams retain the fire resistance and recycling potential of other metal foams, but add the property of flotation in water. A foam is said to be stochastic when the porosity distribution is random. Mo",847
cell,"tomized for each application. This manufacturing method allows for ""perfect"" foam, so-called because it satisfies Plateau's laws and has conducting pores of the shape of a truncated octahedron Kelvin **cell** (body-centered cubic structure). Hybrid metal foams typically have a thin film on the underlying porous substrate. Coating metal foams with a different material has been shown to improve the mechanic",847
cell,"ble surface functionalization for catalytic flow processes. To fabricate hybrid metal foams, thin films are deposited onto a foam substrate with electrodeposition at room temperature. A two-electrode **cell** setup in a Watt's bath can be used. Recent studies have demonstrated issues with the uniformity of the thin-film due to the complex geometry of metal foams. Issues with uniformity have been addressed",847
cell,"t polymers and metals in foam ligands can be explored in order to get an improved understanding of their sensitivity to external forces. This would help improve resistance to compressive forces. Open **cell** foams are manufactured by foundry or powder metallurgy. In the powder method, ""space holders"" are used; as their name suggests, they occupy the pore spaces and channels. In casting processes, foam is",847
cell,"essing, extrusion (direct or conform) and flat rolling. Composite metal foam is made from a combination of homogeneous hollow metal spheres with a metallic matrix surrounding the spheres. This closed-**cell** metal foam isolates the pockets of air within and can be made out of nearly any metal, alloy, or combination. The sphere sizes can be varied and fine-tuned per application. The mixture of air-filled",847
cell,"ic for treating diarrhea. Bausch Health Companies (Salix Pharmaceuticals) is supporting an investigator-initiated Phase 2 study of Relistor. The drug is intended for patients with resectable squamous **cell** carcinoma of the head and neck. In July 2023, 404 Media reported that Bausch Health had been hacked and 1.6 million registration numbers that are issued by the United States' Drug Enforcement Adminis",847
cell,"ed trace elements) compose the remainder. Sulfur is contained in the amino acids cysteine and methionine. Phosphorus is contained in phospholipids, a class of lipids that are a major component of all **cell** membranes, as they can form lipid bilayers, which keep ions, proteins, and other molecules where they are needed for cell function, and prevent them from diffusing into areas where they should not be",847
cell,"ntained in phospholipids, a class of lipids that are a major component of all cell membranes, as they can form lipid bilayers, which keep ions, proteins, and other molecules where they are needed for **cell** function, and prevent them from diffusing into areas where they should not be. Phosphate groups are also an essential component of the backbone of nucleic acids (general name for DNA & RNA) and are r",847
cell,uld not be. Phosphate groups are also an essential component of the backbone of nucleic acids (general name for DNA & RNA) and are required to form ATP – the main molecule used as energy powering the **cell** in all living creatures. Carbonaceous asteroids are rich in CHON elements. These asteroids are the most common type and frequently collide with Earth as meteorites. Such collisions were especially co,847
cell,"c leukemia; childhood neuroblastoma; ovarian cancer; and mammary adenocarcinoma. In the United States, melphalan is used as a high-dose conditioning treatment prior to hematopoietic progenitor (stem) **cell** transplantation in people with multiple myeloma. In the European Union, it is indicated, in combination with other cytotoxic medicinal products, as reduced intensity conditioning treatment prior to a",847
cell,"h multiple myeloma. In the European Union, it is indicated, in combination with other cytotoxic medicinal products, as reduced intensity conditioning treatment prior to allogeneic haematopoietic stem **cell** transplantation in malignant haematological diseases in adults. In August 2023, the US Food and Drug Administration approved melphalan (Hepzato) as a liver-directed treatment for adults with uveal me",847
cell,"y synthesized pharmaceuticals, they include vaccines, whole blood, blood components, allergenics, somatic cells, gene therapies, tissues, recombinant therapeutic protein, and living medicines used in **cell** therapy. Biologics can be composed of sugars, proteins, nucleic acids, or complex combinations of these substances, or may be living cells or tissues. They (or their precursors or components) are iso",847
cell,"cines Agency uses the term ""advanced therapy medicinal products"" (ATMPs) for medicines for human use that are ""based on genes, cells, or tissue engineering"", including gene therapy medicines, somatic-**cell** therapy medicines, tissue-engineered medicines, and combinations thereof. Within EMA contexts, the term ""advanced therapies"" refers specifically to ATMPs, although that term is rather nonspecific out",847
cell,"o the ease with which spermatozoa and egg cells can be used for fertility treatment. Biopharmaceuticals may be produced from microbial cells (e.g., recombinant ""E. coli"" or yeast cultures), mammalian **cell** lines (see Cell culture) and plant cell cultures (see Plant tissue culture) and moss plants in bioreactors of various configurations, including photo-bioreactors. Important issues of concern are cost",847
cell,"which spermatozoa and egg cells can be used for fertility treatment. Biopharmaceuticals may be produced from microbial cells (e.g., recombinant ""E. coli"" or yeast cultures), mammalian cell lines (see **Cell** culture) and plant cell cultures (see Plant tissue culture) and moss plants in bioreactors of various configurations, including photo-bioreactors. Important issues of concern are cost of production (",847
cell,"g cells can be used for fertility treatment. Biopharmaceuticals may be produced from microbial cells (e.g., recombinant ""E. coli"" or yeast cultures), mammalian cell lines (see Cell culture) and plant **cell** cultures (see Plant tissue culture) and moss plants in bioreactors of various configurations, including photo-bioreactors. Important issues of concern are cost of production (low-volume, high-purity",847
cell,"ion, to avoid damage to the structure that results due to the stresses of the capillary effect of the aqueous solution. One method of introducing pores in silicon is through the use of an anodization **cell**. A possible anodization cell is made of Teflon and employs a platinum cathode and a crystalline Si wafer anode immersed in hydrogen fluoride (HF) electrolyte. Recently, inert diamond cathodes were us",847
cell,"tructure that results due to the stresses of the capillary effect of the aqueous solution. One method of introducing pores in silicon is through the use of an anodization cell. A possible anodization **cell** is made of Teflon and employs a platinum cathode and a crystalline Si wafer anode immersed in hydrogen fluoride (HF) electrolyte. Recently, inert diamond cathodes were used to avoid metallic impuriti",847
cell,"impurities in the electrolyte and inert diamond anodes form an improved electrical back plate contact to the silicon wafers. Corrosion of the anode is produced by running electric current through the **cell**. It is noted that etching with constant DC is usually implemented to ensure steady tip-concentration of HF resulting in a more homogeneous porous layer, while pulsed current is more appropriate for t",847
cell,"he surface of porous silicon may be modified to exhibit different properties. Often, freshly etched porous silicon may be unstable due to the rate of its oxidation by the atmosphere or unsuitable for **cell** attachment purposes. Therefore, it can be surface modified to improve stability and cell attachment Following the formation of porous silicon, its surface is covered with covalently bonded hydrogen.",847
cell,"hly etched porous silicon may be unstable due to the rate of its oxidation by the atmosphere or unsuitable for cell attachment purposes. Therefore, it can be surface modified to improve stability and **cell** attachment Following the formation of porous silicon, its surface is covered with covalently bonded hydrogen. Although the hydrogen coated surface is sufficiently stable when exposed to inert atmosph",847
cell,"id (HSiO), which causes no harm to the body. This has opened potential applications in medicine such as a framework of the growth of bone. Surface modification can also affect properties that promote **cell** adhesion. One particular research in 2005 studied the mammalian cell adhesion on the modified surfaces of porous silicon. The research used rat PC12 cells and Human Lens Epithelial (HLE) cells cultur",847
cell,l applications in medicine such as a framework of the growth of bone. Surface modification can also affect properties that promote cell adhesion. One particular research in 2005 studied the mammalian **cell** adhesion on the modified surfaces of porous silicon. The research used rat PC12 cells and Human Lens Epithelial (HLE) cells cultured for four hours on the surface modified porous silicon. Cells were,847
cell,"rous silicon. Cells were then stained with vital dye FDA and observed under fluorescence microscopy. The research concluded that ""amino silanisation and coating the pSi surface with collagen enhanced **cell** attachment and spreading"". Porous silicon studies conducted in 1995 showed that the behaviour of porous silicon can be altered in between ""bio-inert"", ""bioactive"" and ""resorbable"" by varying the poro",847
cell,rat hippocampal cells with porous silicon found that B50 cells have clear preference for adhesion to porous silicon over untreated surface. The study indicated that porous silicon can be suitable for **cell** culturing purposes and can be used to control cell growth pattern. Another positive attribute of porous silicon is the degradation of porous silicon into monomeric silicic acid (SiOH4). Silicic acid,847
cell,t B50 cells have clear preference for adhesion to porous silicon over untreated surface. The study indicated that porous silicon can be suitable for cell culturing purposes and can be used to control **cell** growth pattern. Another positive attribute of porous silicon is the degradation of porous silicon into monomeric silicic acid (SiOH4). Silicic acid is reputed to be the most natural form of element i,847
cell,"ial enzymes, such as lipase, invertase and rennet, are made by fermentation with genetically modified microbes. In some cases, production of biomass itself is the objective, as is the case for single-**cell** proteins, baker's yeast, and starter cultures for lactic acid bacteria used in cheesemaking. In general, fermentations can be divided into four types: These types are not necessarily disjoined from e",847
cell,"rstanding the differences in approach. The organisms used are typically microorganisms, particularly bacteria, algae, and fungi, such as yeasts and molds, but industrial fermentation may also involve **cell** cultures from plants and animals, such as CHO cells and insect cells. Special considerations are required for the specific organisms used in the fermentation, such as the dissolved oxygen level, nutr",847
cell,"ion. Overall OFAT is a major advantage over other optimization methods because of its simplicity. Microbial cells or biomass is sometimes the intended product of fermentation. Examples include single **cell** protein, bakers yeast, lactobacillus, E. coli, and others. In the case of single-cell protein, algae is grown in large open ponds which allow photosynthesis to occur. If the biomass is to be used for",847
cell,"simplicity. Microbial cells or biomass is sometimes the intended product of fermentation. Examples include single cell protein, bakers yeast, lactobacillus, E. coli, and others. In the case of single-**cell** protein, algae is grown in large open ponds which allow photosynthesis to occur. If the biomass is to be used for inoculation of other fermentations, care must be taken to prevent mutations from occu",847
cell,"some "" Micrococcus "" species, and some "" Corynebacterium "" species produce lysine, threonine, tryptophan and other amino acids. All of these compounds are produced during the normal ""business"" of the **cell** and released into the environment. There is therefore no need to rupture the cells for product recovery. Secondary metabolites are compounds made in the stationary phase; penicillin, for instance, pr",847
cell,"abolites are not produced in the presence of glucose or other carbon sources which would encourage growth, and like primary metabolites are released into the surrounding medium without rupture of the **cell** membrane. In the early days of the biotechnology industry, most biopharmaceutical products were made in ""E. coli""; by 2004 more biopharmaceuticals were manufactured in eukaryotic cells, such as CHO c",847
cell,"pharmaceutical products were made in ""E. coli""; by 2004 more biopharmaceuticals were manufactured in eukaryotic cells, such as CHO cells, than in microbes, but used similar bioreactor systems. Insect **cell** culture systems came into use in the 2000s as well. Of primary interest among the intracellular components are microbial enzymes: catalase, amylase, protease, pectinase, cellulase, hemicellulase, lip",847
cell,"oach to manufacturing specific functional products which intends to minimise the production of unwanted by-products through the application of synthetic biology, particularly by generating synthetic ""**cell** factories"" with engineered genomes and metabolic pathways optimised to produce the desired compounds as efficiently as possible with the available resources. Precision fermentation of genetically mod",847
cell,"to produce the desired compounds as efficiently as possible with the available resources. Precision fermentation of genetically modified microorganisms may be used to manufacture proteins needed for **cell** culture media, providing for serum-free cell culture media in the manufacturing process of cultured meat. A 2021 publication showed that photovoltaic-driven microbial protein production could use 10",847
cell,"tly as possible with the available resources. Precision fermentation of genetically modified microorganisms may be used to manufacture proteins needed for cell culture media, providing for serum-free **cell** culture media in the manufacturing process of cultured meat. A 2021 publication showed that photovoltaic-driven microbial protein production could use 10 times less land for an equivalent amount of p",847
cell,"ketable quantities, while analytical bioseparation refers to purification for the sole purpose of measuring a component or components of a mixture, and may deal with sample sizes as small as a single **cell**. A widely recognized heuristic for categorizing downstream processing operations divides them into four groups which are applied in order to bring a product from its natural state as a component of a",847
cell,"y recognized heuristic for categorizing downstream processing operations divides them into four groups which are applied in order to bring a product from its natural state as a component of a tissue, **cell** or fermentation broth through progressive improvements in purity and concentration. ""Removal of insolubles"" is the first step and involves the capture of the product as a solute in a particulate-free",847
cell,"rovements in purity and concentration. ""Removal of insolubles"" is the first step and involves the capture of the product as a solute in a particulate-free liquid, for example the separation of cells, **cell** debris or other particulate matter from fermentation broth containing an antibiotic. Typical operations to achieve this are filtration, centrifugation, sedimentation, precipitation, flocculation, ele",847
cell,"rate) with no influence on relapse. Sakel suggested the therapy worked by ""causing an intensification of the tonus of the parasympathetic end of the autonomic nervous system, by blockading the nerve **cell**, and by strengthening the anabolic force which induces the restoration of the normal function of the nerve cell and the recovery of the patient."" The shock therapies in general had developed on the e",847
cell,"nus of the parasympathetic end of the autonomic nervous system, by blockading the nerve cell, and by strengthening the anabolic force which induces the restoration of the normal function of the nerve **cell** and the recovery of the patient."" The shock therapies in general had developed on the erroneous premise that epilepsy and schizophrenia rarely occurred in the same patient. The premise was supported",847
cell,"ches to diseases or conditions are reported at a rate of almost one per week. So far as we know, everything we perceive, feel, think, know, and do are a result of neurons firing and resetting. When a **cell** in the brain fires, small chemical and electrical swings called the action potential may affect the firing of as many as a thousand other neurons in a process called neurotransmission. In this way si",847
cell,"tures are: The more recent advances involve understanding at the organic molecular level; biochemical action of the endogenous ligands, enzymes, receptor proteins, etc. The critical changes affecting **cell** firing occur when the signalling neurotransmitters from one neuron, acting as ligands, bind to receptors of another neuron. Many neurotransmitter systems and receptors are well known, and research co",847
cell,"n, which in principle opens up the possibility of refined intentional control over brain function. It has previously been known that ultimate control over the membrane voltage or potential of a nerve **cell**, and thus the firing of the cell, resides with the transmembrane ion channels which control the membrane currents via the ions K, Na, and Ca, and of lesser importance Mg and Cl. The concentration dif",847
cell,"e possibility of refined intentional control over brain function. It has previously been known that ultimate control over the membrane voltage or potential of a nerve cell, and thus the firing of the **cell**, resides with the transmembrane ion channels which control the membrane currents via the ions K, Na, and Ca, and of lesser importance Mg and Cl. The concentration differences between the inside and o",847
cell,"the transmembrane ion channels which control the membrane currents via the ions K, Na, and Ca, and of lesser importance Mg and Cl. The concentration differences between the inside and outside of the **cell** determine the membrane voltage. Precisely how these currents are controlled has become much clearer with the advances in receptor structure and G-protein coupled processes. Many receptors are found t",847
cell,"ins (not necessarily the same) or ""receptor subunits"", each a chain of many amino acids. Transmitters typically bind at the junction between two of these proteins, on the parts that protrude from the **cell** membrane. If the receptor is of the ionotropic type, a central pore or channel in the middle of the proteins will be mechanically moved to allow certain ions to flow through, thus altering the ion co",847
cell,"l be mechanically moved to allow certain ions to flow through, thus altering the ion concentration difference. If the receptor is of the metabotropic type, G-proteins will cause metabolism inside the **cell** that may eventually change other ion channels. Researchers are better understanding precisely how these changes occur based on the protein structure shapes and chemical properties. The scope of this",847
cell,"elp schizophrenia, but cause a variety of dyskinesias by their action on motor cortex. Modern studies are revealing details of mechanisms of damage to the nervous system such as apoptosis (programmed **cell** death) and free-radical disruption. Phencyclidine has been found to cause cell death in striatopallidal cells and abnormal vacuolization in hippocampal and other neurons. The ""hallucinogen persisting",847
cell,"cortex. Modern studies are revealing details of mechanisms of damage to the nervous system such as apoptosis (programmed cell death) and free-radical disruption. Phencyclidine has been found to cause **cell** death in striatopallidal cells and abnormal vacuolization in hippocampal and other neurons. The ""hallucinogen persisting perception disorder"" (HPPD), also known as ""post-psychedelic perception disord",847
cell,"the study of a new chemical compound for potentially beneficial cognitive or behavioral effects, or the study of an old chemical compound in order to better understand its mechanism of action at the **cell** and neural circuit levels. For example, the addictive stimulant drug cocaine has long been known to act upon the reward system in the brain, increasing dopamine and norepinephrine levels and inducing",847
cell,"ld not rest until she took some of the starch morphia. Busulfan Busulfan (Myleran, GlaxoSmithKline, Busulfex IV, Otsuka America Pharmaceutical, Inc.) is a chemotherapy drug in use since 1959. It is a **cell** cycle non-specific alkylating antineoplastic agent, in the class of alkyl sulfonates. Its chemical designation is 1,4-butanediol dimethanesulfonate. Busulfan was approved by the US Food and Drug Admi",847
cell,"c guanine N7 attacks the carbon adjacent to the mesylate leaving group. DNA crosslinking prevents DNA replication. Because the intrastrand DNA crosslinks cannot be repaired by cellular machinery, the **cell** undergoes apoptosis. The molecular recognition of ureido-cyclodextrin with busulfan was investigated. The formation of complexes was observed with electrostatic interactions between urea and the sulf",847
cell,"etered dose inhaler is most commonly a bronchodilator, corticosteroid or a combination of both for treating asthma and COPD. Other medications less commonly used but also administered by MDI are mast **cell** stabilizers, such as cromoglicate or nedocromil. A metered-dose inhaler consists of three major components: the canister, which is produced in aluminum or stainless steel by means of deep drawing, wh",847
cell,", as a glucose analog, is taken up by high-glucose-using cells such as brain, brown adipocytes, kidney, and cancer cells, where phosphorylation prevents the glucose from being released again from the **cell**, once it has been absorbed. The 2-hydroxyl group (–OH) in normal glucose is needed for further glycolysis (metabolism of glucose by splitting it), but [F]FDG is missing this 2-hydroxyl. Thus, in comm",847
cell,"it), but [F]FDG is missing this 2-hydroxyl. Thus, in common with its sister molecule 2-deoxy--glucose, FDG cannot be further metabolized in cells. The [F]FDG-6-phosphate formed when [F]FDG enters the **cell** cannot exit the cell before radioactive decay. As a result, the distribution of [F]FDG is a good reflection of the distribution of glucose uptake and phosphorylation by cells in the body. The fluorin",847
cell,"ssing this 2-hydroxyl. Thus, in common with its sister molecule 2-deoxy--glucose, FDG cannot be further metabolized in cells. The [F]FDG-6-phosphate formed when [F]FDG enters the cell cannot exit the **cell** before radioactive decay. As a result, the distribution of [F]FDG is a good reflection of the distribution of glucose uptake and phosphorylation by cells in the body. The fluorine in [F]FDG decays ra",847
cell,"combined; antibody-drug conjugates combine biologic and cytotoxic mechanisms into one targeted therapy. Another form of targeted therapy involves the use of nanoengineered enzymes to bind to a tumor **cell** such that the body's natural cell degradation process can digest the cell, effectively eliminating it from the body. Targeted cancer therapies are expected to be more effective than older forms of tr",847
cell,"s combine biologic and cytotoxic mechanisms into one targeted therapy. Another form of targeted therapy involves the use of nanoengineered enzymes to bind to a tumor cell such that the body's natural **cell** degradation process can digest the cell, effectively eliminating it from the body. Targeted cancer therapies are expected to be more effective than older forms of treatments and less harmful to norma",847
cell,"sms into one targeted therapy. Another form of targeted therapy involves the use of nanoengineered enzymes to bind to a tumor cell such that the body's natural cell degradation process can digest the **cell**, effectively eliminating it from the body. Targeted cancer therapies are expected to be more effective than older forms of treatments and less harmful to normal cells. Many targeted therapies are exa",847
cell,"ancer, lung cancer, pancreatic cancer, breast cancer, prostate cancer, and some gynaecological cancers. Some forms of cancer fail to benefit from adjuvant therapy, however. Such cancers include renal **cell** carcinoma, and certain forms of brain cancer. Hyperthermia therapy or heat therapy is also a kind of adjuvant therapy that is sometimes given in combination with radiotherapy or chemotherapy to boost",847
